Status,Date,Original Description,Split Type,Category,Currency,Amount,User Description,Memo,Classification,Account Name,Simple Description
posted,06/26/2014,PURCHASE - USPS.COM CLICKxxxx0611   WASHINGTON   DC,,Postage and Shipping,$,-16.74,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,USPS
posted,06/26/2014,PURCHASE - STRIDERITE.COM           xxxxxxx6649  MA,,Child/Dependent Expenses,$,-43.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Stride Rite
posted,06/26/2014,PURCHASE - KERN R CAFE   xxxx4257   BAKERSFIELD  CA,,Restaurants/Dining,$,-6.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,06/25/2014,ONLINE PAYMENT TO    ACCOUNT  xxxxxxx2202 ON 06/24 - REFERENCE NO: IBxx3207,,Credit Card Payments,$,"-2,000.00",,,Personal,HSBC Bank - HSBC PREMIER,
posted,06/25/2014,PURCHASE - ALBERTSONS #6379         BAKERSFIELD  CA,,Groceries,$,-51.14,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Albertsons
posted,06/25/2014,PURCHASE - STEAMGAMES.COM           BELLEVUE     WA,,Entertainment,$,-4.99,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,STEAMGAMES
posted,06/25/2014,PURCHASE - TARGET.COM  *            xxxxxx3869   MN,,General Merchandise,$,-33.97,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Target
posted,06/24/2014,PAYMENT - PAYMENT - THANK YOU             LANG*]06,,Credit Card Payments,$,"2,500.00",,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Payment Thank You
posted,06/24/2014,PAYMENT - PAYMENT - THANK YOU             LANG*]06,,Credit Card Payments,$,"2,363.79",,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Payment Thank You
posted,06/24/2014,PURCHASE - PAYPAL *COUDAL ETC       xxxxxx1107   IL,,Other Expenses,$,-23.90,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,PayPal
posted,06/24/2014,PURCHASE - TARGET.COM  *            xxxxxx3869   MN,,General Merchandise,$,-61.79,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Target
posted,06/24/2014,PURCHASE - BRITISH  xxxxxxxxxx9230  LONDON       GB,,General Merchandise,$,"-3,025.60",,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,06/24/2014,PURCHASE - TARGET.COM  *            xxxxxx3869   MN,,General Merchandise,$,-10.63,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Target
posted,06/23/2014,PAYMENT TO PGANDE-WEB ONLINE,,Utilities,$,-70.07,,,Personal,HSBC Bank - HSBC PREMIER,Pacific Gas and Electric Company
posted,06/23/2014,ONLINE PAYMENT TO    ACCOUNT  xxxxxxx2202 ON 06/22 - REFERENCE NO: IBxx1559,,Credit Card Payments,$,"-2,363.79",,,Personal,HSBC Bank - HSBC PREMIER,
posted,06/23/2014,ONLINE PAYMENT TO    ACCOUNT  xxxxxxx2202 ON 06/22 - REFERENCE NO: IBxx1630,,Credit Card Payments,$,"-2,500.00",,,Personal,HSBC Bank - HSBC PREMIER,
posted,06/23/2014,"33RECD CHIP CITIBANK NA*ORG:WORLD FIRST UK LTD,SW11 3RB, - UK*OGB:CITIBANK NA,NEW YORK*BNF:ALEXANDER JACOB JOHNSTO",,Transfers,$,"16,824.00",,,Personal,HSBC Bank - HSBC PREMIER,
posted,06/23/2014,PURCHASE ON  06/21 AT COSTCO WHSE #06 - BAKERSFIELD  CA,,General Merchandise,$,-216.55,,,Personal,HSBC Bank - HSBC PREMIER,Costco Wholesale
posted,06/23/2014,PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,-6.04,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,06/23/2014,PURCHASE - TRADER JOE'S #014  QPS   BAKERSFIELD  CA,,Groceries,$,-35.68,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Trader Joe's
posted,06/23/2014,PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,-5.87,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,06/23/2014,PURCHASE - TARGET        xxxx7151   BAKERSFIELD  CA,,General Merchandise,$,-18.28,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Target
posted,06/23/2014,PURCHASE - LORENE'S COFFEE SHOP     BAKERSFIELD  CA,,Restaurants/Dining,$,-22.17,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,06/22/2014,PURCHASE - VESTA  *T-MOBILE         xxx-xxx-3397 OR,,Telephone Services,$,-50.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,T-Mobile
posted,06/22/2014,PURCHASE - NISSAN OF BAKERSFIELD    BAKERSFIELD  CA,,Automotive Expenses,$,-74.59,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Nissan
posted,06/20/2014,PAYMENT TO THE GAS COMPANY-PAID SCGC,,Utilities,$,-21.77,,,Personal,HSBC Bank - HSBC PREMIER,
posted,06/20/2014,DEPOSIT FROM CHEVRON CORPORAT-REG SALARY,,Paychecks/Salary,$,"1,426.00",,,Personal,HSBC Bank - HSBC PREMIER,
posted,06/20/2014,PURCHASE - VILLAGE GRILL            BAKERSFIELD  CA,,Restaurants/Dining,$,-28.93,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,VILLAGE GRILL
posted,06/20/2014,PURCHASE - REDBOX *DVD RENTAL       OAKBROOK TER IL,,Entertainment,$,-1.29,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Redbox
posted,06/19/2014,PAYMENT TO HSBC ONLINE-TRANSFER,,Transfers,$,"-1,137.30",,,Personal,HSBC Bank - HSBC PREMIER,HSBC
posted,06/19/2014,PURCHASE - LOMA LINDA RESTAURANT    BAKERSFIELD  CA,,Restaurants/Dining,$,-38.76,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,06/19/2014,PURCHASE - ALBERTSONS #6379         BAKERSFIELD  CA,,Groceries,$,-17.76,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Albertsons
posted,06/18/2014,PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,-4.17,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,06/18/2014,PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,-30.09,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,06/18/2014,PURCHASE - SUBWAY        xxxx7026   BAKERSFIELD  CA,,Restaurants/Dining,$,-5.48,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,SUBWAY
posted,06/17/2014,PURCHASE ON  06/16 AT x0001 CAMINO MEDIA - BAKERSFIELD  CA,,General Merchandise,$,-34.57,,,Personal,HSBC Bank - HSBC PREMIER,
posted,06/17/2014,PURCHASE - TRADER JOE'S #014  QPS   BAKERSFIELD  CA,,Groceries,$,-36.86,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Trader Joe's
posted,06/17/2014,PURCHASE - ETSY.COM                 BROOKLYN     NY,,General Merchandise,$,-9.50,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Etsy Inc
posted,06/17/2014,PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,,General Merchandise,$,-52.94,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,06/17/2014,PURCHASE - MOONPIG.COM LIMITED      LONDON       GB,,Gifts,$,-6.23,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Moonpig.com
posted,06/17/2014,PURCHASE - USPS.COM CLICKxxxx0611   WASHINGTON   DC,,Postage and Shipping,$,-18.41,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,USPS
posted,06/16/2014,PURCHASE - CRUZ THRU EXPRESS C      BAKERSFIELD  CA,,Clothing/Shoes,$,-44.99,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Express
posted,06/16/2014,PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,-15.47,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,06/16/2014,PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,,General Merchandise,$,-96.16,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,06/16/2014,PURCHASE - REDBOX *DVD RENTAL       OAKBROOK TER IL,,Entertainment,$,-1.29,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Redbox
posted,06/16/2014,PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,-22.01,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,06/16/2014,PURCHASE - EUREKA BURGER            BAKERSFIELD  CA,,Restaurants/Dining,$,-56.72,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,06/16/2014,PURCHASE - REDBOX *DVD RENTAL       OAKBROOK TER IL,,Entertainment,$,-1.29,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Redbox
posted,06/16/2014,PURCHASE - GOOGLE *GOOGLE STORAGE   GOOGLE.COM/CHCA,,Online Services,$,-1.99,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Google Play
posted,06/15/2014,PURCHASE - COST PLUS WLD #171       BAKERSFIELD  CA,,Home Improvement,$,-5.62,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,"Cost Plus, Inc."
posted,06/15/2014,PURCHASE - IHOP #0789               BAKERSFIELD  CA,,Restaurants/Dining,$,-27.84,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD, IHOP
posted,06/15/2014,PURCHASE - MERCY SOUTHWEST HOSP     xxx-xxx-4647 CA,,Healthcare/Medical,$,-100.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,06/15/2014,PURCHASE - KERN R CAFE   xxxx4257   BAKERSFIELD  CA,,Restaurants/Dining,$,-6.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,06/15/2014,PURCHASE - WM SUPERCENTER #5134     BAKERSFIELD  CA,,Groceries,$,-59.28,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,06/13/2014,CHECK - 133,,Checks,$,-50.00,,,Personal,HSBC Bank - HSBC PREMIER,
posted,06/13/2014,PURCHASE - VICTORIA'S SECRET 0143   BAKERSFIELD  CA,,Clothing/Shoes,$,-59.10,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Victoria's Secret
posted,06/13/2014,PURCHASE - 3525 FOREVER 21          BAKERSFIELD  CA,,Clothing/Shoes,$,-76.74,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Forever 21
posted,06/13/2014,PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,-5.90,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,06/13/2014,PURCHASE - ABERCROMBIE & FITCH #0   BAKERSFIELD  CA,,Clothing/Shoes,$,-79.55,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Abercrombie & Fitch
posted,06/12/2014,PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,-16.11,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,06/12/2014,PURCHASE - WAL-MART #2557           BAKERSFIELD  CA,,Groceries,$,-4.27,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,06/12/2014,PURCHASE - KOHLS #0713              BAKERSFIELD  CA,,Clothing/Shoes,$,-62.33,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Kohl's
posted,06/12/2014,PURCHASE - BEST BUY      xxxx8565   BAKERSFIELD  CA,,Electronics,$,-96.74,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Best Buy
posted,06/12/2014,PURCHASE - TARGET        xxxx5247   BAKERSFIELD  CA,,General Merchandise,$,-13.90,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Target
posted,06/12/2014,PURCHASE - A EAGLE OUTFTRxxxx5819   BAKERSFIELD  CA,,Clothing/Shoes,$,-79.40,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,American Eagle Outfitters
posted,06/11/2014,INTEREST EARNED AND PAID FROM 05/13/14 - THROUGH 06/11/14 INCLUSIVE,,Interest,$,0.09,,,Personal,HSBC Bank - HSBC PREMIER,Interest
posted,06/11/2014,PURCHASE - LEGOLAND-THE MARKET      CARLSBAD     CA,,Child/Dependent Expenses,$,-4.54,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,LEGOLAND
posted,06/11/2014,PURCHASE - ALBERTSONS #6379         BAKERSFIELD  CA,,Groceries,$,-173.12,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Albertsons
posted,06/11/2014,PURCHASE - LEGOLAND-SPORTS CAFE     CARLSBAD     CA,,Restaurants/Dining,$,-51.68,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Sports Cafe
posted,06/10/2014,PURCHASE - KRISPY KREME # 995       SAN DIEGO    CA,,Restaurants/Dining,$,-9.49,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Krispy Kreme Doughnut Corporation
posted,06/10/2014,PURCHASE - LEGOLAND-ADMISSIONS      CARLSBAD     CA,,Child/Dependent Expenses,$,-45.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,LEGOLAND
posted,06/10/2014,PURCHASE - LEGOLAND PARKING   QPS   CARLSBAD     CA,,Child/Dependent Expenses,$,-15.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,LEGOLAND
posted,06/10/2014,PURCHASE - SEAWORLD-MRCHDSE         SAN DIEGO    CA,,Entertainment,$,-21.55,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,SeaWorld
posted,06/10/2014,PURCHASE - LEGOLAND-BIG SHOP        CARLSBAD     CA,,Child/Dependent Expenses,$,-8.85,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,LEGOLAND
posted,06/10/2014,PURCHASE - SEAWORLD SD PARKINGQPS   SAN DIEGO    CA,,Entertainment,$,-16.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,SeaWorld
posted,06/10/2014,PURCHASE - VONS     STORExxxx1162   SAN DIEGO    CA,,Groceries,$,-7.13,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,VONS
posted,06/10/2014,PURCHASE - VONS     STORExxxx1162   SAN DIEGO    CA,,Groceries,$,-2.99,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,VONS
posted,06/10/2014,PURCHASE - SEAWORLD SAN DIEGO QPS   SAN DIEGO    CA,,Entertainment,$,-6.78,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,SeaWorld
posted,06/10/2014,PURCHASE - SEAWORLD SAN DIEGO QPS   SAN DIEGO    CA,,Entertainment,$,-10.79,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,SeaWorld
posted,06/09/2014,PURCHASE - AQUATICA SAN DIEGO SD    SAN DIEGO    CA,,Entertainment,$,-80.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Aquatica SeaWorld's Waterpark
posted,06/09/2014,PURCHASE - WORLD CURRY              SAN DIEGO    CA,,Restaurants/Dining,$,-57.79,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,06/09/2014,PURCHASE - SD ZOO TUCKER TRUNK      SAN DIEGO    CA,,Entertainment,$,-9.70,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,San Diego Zoo's Wild Animal Pk
posted,06/08/2014,PURCHASE - CAFFE BELLA ITALIA       SAN DIEGO    CA,,Restaurants/Dining,$,-104.58,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Bella Italia
posted,06/08/2014,PURCHASE - PANDA EXPRESS #800       LEBEC        CA,,Restaurants/Dining,$,-15.66,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Panda Express
posted,06/08/2014,PURCHASE - TRAVELERS PERS INS       xxxxxxx8715  CT,,Insurance,$,-53.72,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,The Travelers Companies
posted,06/06/2014,DEPOSIT FROM CHEVRON CORPORAT-REG SALARY,,Paychecks/Salary,$,"1,426.00",,,Personal,HSBC Bank - HSBC PREMIER,
posted,06/06/2014,PURCHASE - EXXONMOBIL    xxxx0350   LEBEC        CA,,Gasoline/Fuel,$,-45.48,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,ExxonMobil
posted,06/06/2014,PURCHASE - CAMILLES SIDEWALK CAFE   BAKERSFIELD  CA,,Groceries,$,-10.19,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Camilles Sidewalk Cafe
posted,06/06/2014,PURCHASE - VONS     STORExxxx4208   BAKERSFIELD  CA,,Groceries,$,-33.39,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,VONS
posted,06/06/2014,PURCHASE - KOHLS #0713              BAKERSFIELD  CA,,Clothing/Shoes,$,-48.35,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Kohl's
posted,06/05/2014,PURCHASE - MY GYM BAKERSFIELD       xxxxxxx4288  CA,,Hobbies,$,-68.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,06/05/2014,PURCHASE - 7-ELEVEN x2376           BAKERSFIELD  CA,,Restaurants/Dining,$,-50.22,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,7-Eleven
posted,06/03/2014,PURCHASE - REDBOX *DVD RENTAL       OAKBROOK TER IL,,Entertainment,$,-1.29,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Redbox
posted,06/03/2014,PURCHASE - GEICO                    xxxxxxx3000  DC,,Insurance,$,-295.58,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,GEICO
posted,06/03/2014,PURCHASE - SXM*SIRIUSXM.COM/ACCT    xxx-xxx-5144 NY,,Entertainment,$,-15.24,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,"Sirius XM Radio, Inc"
posted,06/03/2014,PURCHASE - WAL-MART #5134           BAKERSFIELD  CA,,Groceries,$,-69.75,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,06/03/2014,PURCHASE - CVS PHARMACY #9878       BAKERSFIELD  CA,,Healthcare/Medical,$,-3.21,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,CVS Pharmacy
posted,06/02/2014,CHECK - 132,,Checks,$,"-1,950.00",,,Personal,HSBC Bank - HSBC PREMIER,
posted,06/02/2014,PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,,General Merchandise,$,-24.99,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,06/02/2014,PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,,General Merchandise,$,-89.93,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,06/02/2014,PURCHASE - BJS RESTAURANTS 458      BAKERSFIELD  CA,,Restaurants/Dining,$,-75.22,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,BJ's Restaurants
posted,06/02/2014,PURCHASE - TARGET        xxxx7151   BAKERSFIELD  CA,,General Merchandise,$,-137.50,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Target
posted,06/02/2014,PURCHASE - CHIPOTLE 1588            BAKERSFIELD  CA,,Restaurants/Dining,$,-33.16,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Chipotle
